accuracy,detector_triggered,ece,intensity,method,nll,seed,shift,step,stream
0.9583333333333334,,0.128814988334969,0.1,entropy_all_nodes,0.22971234877865487,1,edge_drop,2,edge_perturb_stream
0.9583333333333334,False,0.12749174161084703,0.1,full_method,0.22713301846676412,1,edge_drop,2,edge_perturb_stream
0.975,,0.23902234503471306,0.1,source_only,0.3101452547317204,1,edge_add,3,edge_perturb_stream
0.975,,0.18325697035684488,0.1,entropy_all_nodes,0.23814462260623223,1,edge_add,3,edge_perturb_stream
0.975,False,0.182073699846267,0.1,full_method,0.23711717759383305,1,edge_add,3,edge_perturb_stream
0.975,,0.19357092964052888,0.15,source_only,0.2629009209501353,1,edge_drop,4,edge_perturb_stream
0.9833333333333333,,0.13642502844210302,0.15,entropy_all_nodes,0.18869090908421962,1,edge_drop,4,edge_perturb_stream
0.975,False,0.13692192628402697,0.15,full_method,0.19123298315440243,1,edge_drop,4,edge_perturb_stream
0.9833333333333333,,0.16167688017661183,0.05,source_only,0.22064084127006856,2,edge_drop,0,edge_perturb_stream
0.9833333333333333,,0.14735884749865735,0.05,entropy_all_nodes,0.20348645170340635,2,edge_drop,0,edge_perturb_stream
0.9833333333333333,False,0.14653011226330268,0.05,full_method,0.20234328096219092,2,edge_drop,0,edge_perturb_stream
0.9833333333333333,,0.18523916865431594,0.05,source_only,0.24629923307281437,2,edge_add,1,edge_perturb_stream
0.9833333333333333,,0.1565478944005632,0.05,entropy_all_nodes,0.21114768558297828,2,edge_add,1,edge_perturb_stream
0.9833333333333333,False,0.1550136005432849,0.05,full_method,0.20950624093433318,2,edge_add,1,edge_perturb_stream
0.975,,0.16254016704928875,0.1,source_only,0.2237107473427388,2,edge_drop,2,edge_perturb_stream
0.9833333333333333,,0.1355652842842186,0.1,entropy_all_nodes,0.18105374326242038,2,edge_drop,2,edge_perturb_stream
0.9916666666666667,False,0.13712681562794668,0.1,full_method,0.17905825668360115,2,edge_drop,2,edge_perturb_stream
0.9833333333333333,,0.20475041771273306,0.1,source_only,0.27990977270312684,2,edge_add,3,edge_perturb_stream
0.9833333333333333,,0.1556329403996708,0.1,entropy_all_nodes,0.21938278057560306,2,edge_add,3,edge_perturb_stream
0.9833333333333333,False,0.15434493935134175,0.1,full_method,0.21622317992581763,2,edge_add,3,edge_perturb_stream
0.9583333333333334,,0.14288902240310725,0.15,source_only,0.25922105656761957,2,edge_drop,4,edge_perturb_stream
0.9583333333333334,,0.09454679318587131,0.15,entropy_all_nodes,0.20622811325781806,2,edge_drop,4,edge_perturb_stream
0.9583333333333334,False,0.09997393396351494,0.15,full_method,0.2048888603485241,2,edge_drop,4,edge_perturb_stream
0.975,,0.16605349625668833,0.05,source_only,0.22230875065585382,3,edge_drop,0,edge_perturb_stream
0.975,,0.15163196277058527,0.05,entropy_all_nodes,0.2046660424695642,3,edge_drop,0,edge_perturb_stream
0.975,False,0.15108123466405093,0.05,full_method,0.20396995354337327,3,edge_drop,0,edge_perturb_stream
0.9833333333333333,,0.18838196186297945,0.05,source_only,0.245661254526944,3,edge_add,1,edge_perturb_stream
0.9833333333333333,,0.15187821687256742,0.05,entropy_all_nodes,0.21040471179408732,3,edge_add,1,edge_perturb_stream
0.9833333333333333,False,0.1507201883804601,0.05,full_method,0.2098434248750433,3,edge_add,1,edge_perturb_stream
0.9833333333333333,,0.16147433201462755,0.1,source_only,0.22128376108161676,3,edge_drop,2,edge_perturb_stream
0.9833333333333333,,0.12308050608347211,0.1,entropy_all_nodes,0.17575123872610993,3,edge_drop,2,edge_perturb_stream
0.9833333333333333,False,0.12223018308526899,0.1,full_method,0.1755942042939579,3,edge_drop,2,edge_perturb_stream
0.9916666666666667,,0.2063420680059448,0.1,source_only,0.2637116109146801,3,edge_add,3,edge_perturb_stream
0.9916666666666667,,0.15361984317856475,0.1,entropy_all_nodes,0.19822787719154308,3,edge_add,3,edge_perturb_stream
0.9916666666666667,False,0.15224233054919298,0.1,full_method,0.19735312789441845,3,edge_add,3,edge_perturb_stream
0.975,,0.1488901334865028,0.15,source_only,0.21877538476419503,3,edge_drop,4,edge_perturb_stream
0.975,,0.09707412229926632,0.15,entropy_all_nodes,0.15756069311835916,3,edge_drop,4,edge_perturb_stream
0.975,False,0.10683561536835114,0.15,full_method,0.1585078197712474,3,edge_drop,4,edge_perturb_stream
0.9333333333333333,,0.2243188790516366,0.05,source_only,0.3658426341008766,4,edge_drop,0,edge_perturb_stream
0.9416666666666667,,0.21026699931698503,0.05,entropy_all_nodes,0.3481620738488445,4,edge_drop,0,edge_perturb_stream
0.9166666666666666,False,0.19970970433745636,0.05,full_method,0.34957411980046316,4,edge_drop,0,edge_perturb_stream
0.9583333333333334,,0.2374703453706896,0.05,source_only,0.3683675901522321,4,edge_add,1,edge_perturb_stream
0.9583333333333334,,0.20891462484252027,0.05,entropy_all_nodes,0.3359039219670237,4,edge_add,1,edge_perturb_stream
0.9166666666666666,False,0.16321424183247202,0.05,full_method,0.34766301451581044,4,edge_add,1,edge_perturb_stream
0.9416666666666667,,0.21243971263860087,0.1,source_only,0.3572320588615229,4,edge_drop,2,edge_perturb_stream
0.9416666666666667,,0.18074978231225702,0.1,entropy_all_nodes,0.3123968701824701,4,edge_drop,2,edge_perturb_stream
0.9333333333333333,False,0.16569268184478117,0.1,full_method,0.33808753114100604,4,edge_drop,2,edge_perturb_stream
0.9333333333333333,,0.24105335567780994,0.1,source_only,0.4087937530330687,4,edge_add,3,edge_perturb_stream
0.9333333333333333,,0.1958264136560562,0.1,entropy_all_nodes,0.34833536175383156,4,edge_add,3,edge_perturb_stream
0.875,False,0.1311373796527071,0.1,full_method,0.39631155068138646,4,edge_add,3,edge_perturb_stream
0.925,,0.19876321895920512,0.15,source_only,0.3646691494615148,4,edge_drop,4,edge_perturb_stream
0.925,,0.13866174523470953,0.15,entropy_all_nodes,0.3081826679493665,4,edge_drop,4,edge_perturb_stream
0.8583333333333333,False,0.07882550747932836,0.15,full_method,0.3869520297200854,4,edge_drop,4,edge_perturb_stream
0.9916666666666667,,0.31697829225231844,0.1,source_only,0.41826446236101933,0,homophily_shift,0,homophily_drift_stream
0.9833333333333333,,0.3019340071060497,0.1,entropy_all_nodes,0.4001436756957961,0,homophily_shift,0,homophily_drift_stream
0.9916666666666667,False,0.29962642384018684,0.1,full_method,0.3934284636882515,0,homophily_shift,0,homophily_drift_stream
0.9083333333333333,,0.3020103736382573,0.2,source_only,0.5561666720399601,0,homophily_shift,1,homophily_drift_stream
0.8916666666666667,,0.2660037470171357,0.2,entropy_all_nodes,0.5322214407303565,0,homophily_shift,1,homophily_drift_stream
0.9,False,0.26983439090397665,0.2,full_method,0.5171530555229517,0,homophily_shift,1,homophily_drift_stream
0.725,,0.18920734490820054,0.3,source_only,0.6970543955160503,0,homophily_shift,2,homophily_drift_stream
0.7083333333333334,,0.17005011983789065,0.3,entropy_all_nodes,0.6904469923855182,0,homophily_shift,2,homophily_drift_stream
0.7416666666666667,False,0.1680402211120989,0.3,full_method,0.6618508971452842,0,homophily_shift,2,homophily_drift_stream
0.6333333333333333,,0.10385213572670157,0.4,source_only,0.820770369390726,0,homophily_shift,3,homophily_drift_stream
0.5333333333333333,,0.11471547250842565,0.4,entropy_all_nodes,0.8783507949231756,0,homophily_shift,3,homophily_drift_stream
0.5833333333333334,False,0.09702588759483158,0.4,full_method,0.828074183176254,0,homophily_shift,3,homophily_drift_stream
0.575,,0.11567728554196759,0.5,source_only,0.8970148055979245,0,homophily_shift,4,homophily_drift_stream
0.36666666666666664,,0.3175069159623938,0.5,entropy_all_nodes,1.089233365989223,0,homophily_shift,4,homophily_drift_stream
0.43333333333333335,True,0.18673641975321936,0.5,full_method,0.9707253872437746,0,homophily_shift,4,homophily_drift_stream
0.975,,0.2732066378497052,0.1,source_only,0.3838586727912293,1,homophily_shift,0,homophily_drift_stream
0.975,,0.25950974673974986,0.1,entropy_all_nodes,0.3652887043121273,1,homophily_shift,0,homophily_drift_stream
0.975,False,0.2558048922181194,0.1,full_method,0.36109403257517003,1,homophily_shift,0,homophily_drift_stream
0.925,,0.28304375064356246,0.2,source_only,0.4900891203309855,1,homophily_shift,1,homophily_drift_stream
0.9083333333333333,,0.2435985393363155,0.2,entropy_all_nodes,0.4609900809825086,1,homophily_shift,1,homophily_drift_stream
0.8833333333333333,False,0.2296080097524625,0.2,full_method,0.460574644975606,1,homophily_shift,1,homophily_drift_stream
0.8833333333333333,,0.30699094957920137,0.3,source_only,0.6221522006419309,1,homophily_shift,2,homophily_drift_stream
0.875,,0.275487627466536,0.3,entropy_all_nodes,0.5907173293749626,1,homophily_shift,2,homophily_drift_stream
0.775,False,0.1689166231254064,0.3,full_method,0.5949695447013533,1,homophily_shift,2,homophily_drift_stream
0.7833333333333333,,0.2661665627664173,0.4,source_only,0.7653311527402422,1,homophily_shift,3,homophily_drift_stream
0.7666666666666667,,0.2251685494209731,0.4,entropy_all_nodes,0.7457866239520854,1,homophily_shift,3,homophily_drift_stream
0.5833333333333334,False,0.10025121754133294,0.4,full_method,0.7895967648173102,1,homophily_shift,3,homophily_drift_stream
0.6833333333333333,,0.18167695917378257,0.5,source_only,0.8774615205823013,1,homophily_shift,4,homophily_drift_stream
0.6333333333333333,,0.10168451344177644,0.5,entropy_all_nodes,0.886169051012958,1,homophily_shift,4,homophily_drift_stream
0.4,True,0.24304732115107316,0.5,full_method,1.0032740921995085,1,homophily_shift,4,homophily_drift_stream
0.9666666666666667,,0.223051862642015,0.1,source_only,0.33921039759311605,2,homophily_shift,0,homophily_drift_stream
0.9666666666666667,,0.2086574036261713,0.1,entropy_all_nodes,0.3212121895319799,2,homophily_shift,0,homophily_drift_stream
0.9666666666666667,False,0.20614631618105136,0.1,full_method,0.31770504437591746,2,homophily_shift,0,homophily_drift_stream
0.8916666666666667,,0.20970151492827466,0.2,source_only,0.45160682007089414,2,homophily_shift,1,homophily_drift_stream
0.8833333333333333,,0.17741666231644218,0.2,entropy_all_nodes,0.4222029812316531,2,homophily_shift,1,homophily_drift_stream
0.8833333333333333,False,0.17160432324544644,0.2,full_method,0.416394809127476,2,homophily_shift,1,homophily_drift_stream
0.7916666666666666,,0.1805738276723946,0.3,source_only,0.6244878698515576,2,homophily_shift,2,homophily_drift_stream
0.7916666666666666,,0.15904232690186346,0.3,entropy_all_nodes,0.5943453779963538,2,homophily_shift,2,homophily_drift_stream
0.7916666666666666,False,0.1417479630030589,0.3,full_method,0.5869733330930511,2,homophily_shift,2,homophily_drift_stream
0.75,,0.20118375461995472,0.4,source_only,0.7134118338918014,2,homophily_shift,3,homophily_drift_stream
0.7833333333333333,,0.19693999013357943,0.4,entropy_all_nodes,0.6828851872610621,2,homophily_shift,3,homophily_drift_stream
0.7583333333333333,False,0.16688276067444072,0.4,full_method,0.6709668490454185,2,homophily_shift,3,homophily_drift_stream
0.675,,0.14562584309404264,0.5,source_only,0.8165483007826173,2,homophily_shift,4,homophily_drift_stream
0.6583333333333333,,0.08943007191386355,0.5,entropy_all_nodes,0.7978153142057297,2,homophily_shift,4,homophily_drift_stream
0.6833333333333333,False,0.11126990378349817,0.5,full_method,0.7900044307925598,2,homophily_shift,4,homophily_drift_stream
0.9583333333333334,,0.2050143030504261,0.1,source_only,0.3156051042629788,3,homophily_shift,0,homophily_drift_stream
0.9583333333333334,,0.1911930161117838,0.1,entropy_all_nodes,0.2984807105152118,3,homophily_shift,0,homophily_drift_stream
0.9583333333333334,False,0.19313849772278405,0.1,full_method,0.29601730163591,3,homophily_shift,0,homophily_drift_stream
0.925,,0.25845375536801546,0.2,source_only,0.46991014160404915,3,homophily_shift,1,homophily_drift_stream
0.925,,0.2349335167792382,0.2,entropy_all_nodes,0.4395167653258355,3,homophily_shift,1,homophily_drift_stream
0.925,False,0.22805972121196766,0.2,full_method,0.4330016832754102,3,homophily_shift,1,homophily_drift_stream
0.8166666666666667,,0.22374313120758355,0.3,source_only,0.5977302135855236,3,homophily_shift,2,homophily_drift_stream
0.825,,0.18969481042791092,0.3,entropy_all_nodes,0.5653949525235674,3,homophily_shift,2,homophily_drift_stream
0.825,False,0.18067179054799448,0.3,full_method,0.5597365781364009,3,homophily_shift,2,homophily_drift_stream
0.75,,0.18834561896387775,0.4,source_only,0.7079782988337968,3,homophily_shift,3,homophily_drift_stream
0.7416666666666667,,0.18085808511612936,0.4,entropy_all_nodes,0.6802362320759242,3,homophily_shift,3,homophily_drift_stream
0.7583333333333333,False,0.1409929951541921,0.4,full_method,0.6831613183609929,3,homophily_shift,3,homophily_drift_stream
0.675,,0.14407095336703923,0.5,source_only,0.794043486671058,3,homophily_shift,4,homophily_drift_stream
0.675,,0.14959264647305412,0.5,entropy_all_nodes,0.7848140449929503,3,homophily_shift,4,homophily_drift_stream
0.625,False,0.09821406658259613,0.5,full_method,0.8184903890007055,3,homophily_shift,4,homophily_drift_stream
0.9333333333333333,,0.2700013602638338,0.1,source_only,0.4631876209270748,4,homophily_shift,0,homophily_drift_stream
0.9333333333333333,,0.27051858425972436,0.1,entropy_all_nodes,0.4477988637219436,4,homophily_shift,0,homophily_drift_stream
0.9166666666666666,False,0.24263024474710693,0.1,full_method,0.4467577513640529,4,homophily_shift,0,homophily_drift_stream
0.8083333333333333,,0.19277263629020408,0.2,source_only,0.6016081189174753,4,homophily_shift,1,homophily_drift_stream
0.775,,0.14193179393324548,0.2,entropy_all_nodes,0.5851996640213754,4,homophily_shift,1,homophily_drift_stream
0.7666666666666667,False,0.12087526510216681,0.2,full_method,0.6031087504796895,4,homophily_shift,1,homophily_drift_stream
0.7083333333333334,,0.15495021142893503,0.3,source_only,0.7047254026096348,4,homophily_shift,2,homophily_drift_stream
0.7166666666666667,,0.13558016578707202,0.3,entropy_all_nodes,0.6921489921148379,4,homophily_shift,2,homophily_drift_stream
0.65,False,0.09354125547022156,0.3,full_method,0.7472840557804263,4,homophily_shift,2,homophily_drift_stream
0.6333333333333333,,0.12099648814002752,0.4,source_only,0.8316593693498594,4,homophily_shift,3,homophily_drift_stream
0.6,,0.09658760222024246,0.4,entropy_all_nodes,0.8383540948638186,4,homophily_shift,3,homophily_drift_stream
0.5333333333333333,False,0.1716876751248756,0.4,full_method,0.9562188685738285,4,homophily_shift,3,homophily_drift_stream
0.5583333333333333,,0.05634582919460239,0.5,source_only,0.8812615662284313,4,homophily_shift,4,homophily_drift_stream
0.525,,0.09420445192962217,0.5,entropy_all_nodes,0.9194211495750361,4,homophily_shift,4,homophily_drift_stream
0.425,True,0.2637527799455384,0.5,full_method,1.1118587350485447,4,homophily_shift,4,homophily_drift_stream
