dataset,shift,intensity,method,count,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,nll_mean,nll_std,ece_mean,ece_std,brier_mean,brier_std,runtime_seconds_mean,runtime_seconds_std,adapted_steps_mean,adapted_steps_std,mean_reliability_mean,mean_reliability_std,selected_fraction_mean,selected_fraction_std,num_nodes_mean,num_nodes_std,num_edges_mean,num_edges_std
actor,homophily_shift,0.25,no_structural_stability,5,0.22000000000000003,0.0143156652519168,0.1121266255864393,0.03714317836763035,1.606457991004076,0.0007247016878431119,0.016800321880096676,0.011907627222550248,0.7988079280399606,0.0002884244063433779,0.1328422599937767,0.0173437252746066,35.0,0.0,0.44444993531232074,0.015692533428086214,0.4000000000000001,0.0,300.0,0.0,2892.0,30.152943471575043
actor,homophily_shift,0.25,no_calibration_loss,5,0.22000000000000003,0.0143156652519168,0.1121266255864393,0.03714317836763035,1.6064579909398993,0.0007247017311115741,0.016800321881295537,0.011907627217410696,0.7988079280143905,0.00028842442354905885,0.2286104400176555,0.023939303668466368,35.0,0.0,0.4444501921062753,0.015692519254092922,0.4000000000000001,0.0,300.0,0.0,2892.0,30.152943471575043
actor,homophily_shift,0.25,no_anti_forgetting,5,0.22000000000000003,0.0143156652519168,0.1121266255864393,0.03714317836763035,1.6064580270861506,0.0007247088331512571,0.01680000225705095,0.011907558644949849,0.7988079430190576,0.00028842671559346403,0.23431790000759065,0.02728711339327845,35.0,0.0,0.44446710831723746,0.015704089071050153,0.4000000000000001,0.0,300.0,0.0,2892.0,30.152943471575043
actor,homophily_shift,0.25,full_method,5,0.22000000000000003,0.0143156652519168,0.1121266255864393,0.03714317836763035,1.6064579910026917,0.0007247016888032436,0.016800321814062557,0.011907627253268134,0.7988079280393889,0.00028842440674260337,0.2346952000167221,0.02800411045434259,35.0,0.0,0.44445019211651016,0.015692519254889795,0.4000000000000001,0.0,300.0,0.0,2892.0,30.152943471575043
film,clean,0.0,source_only,5,0.20299999999999999,0.003999999999999991,0.07285106382978723,0.007556638391887452,1.6060788608159355,0.0010956226400300542,0.005894801667132144,0.003982404747115706,0.7986520824909438,0.0004427870574209172,5.100015550851822e-06,5.761826373797881e-07,0.0,0.0,1.0,0.0,1.0,0.0,320.0,0.0,2879.0,28.55170747958868
film,clean,0.0,entropy_all_nodes,5,0.202,0.003999999999999992,0.07095837448005507,0.007471614204701879,1.6060853221073388,0.0010896351774164015,0.007094910949953881,0.0037779798748411807,0.7986546138581545,0.0004404555502556712,0.04116114000789821,0.003636901002682466,35.0,0.0,1.0,0.0,1.0,0.0,320.0,0.0,2879.0,28.55170747958868
film,clean,0.0,tent_entropy,5,0.202,0.003999999999999992,0.07095837448005507,0.007471614204701879,1.6060853789678742,0.0010895831837806546,0.007096625656184274,0.0037782268613471824,0.7986546361588394,0.0004404352796836206,0.030360839958302677,0.0015543117760867722,35.0,0.0,1.0,0.0,1.0,0.0,320.0,0.0,2879.0,28.55170747958868
film,clean,0.0,eata_filter,5,0.202,0.003999999999999992,0.07095837448005507,0.007471614204701879,1.6060842816783398,0.0010903472736621524,0.0070942800777391455,0.003774282362953357,0.7986541926501551,0.0004407460974741309,0.2742549800081179,0.00865979262364315,35.0,0.0,0.24301785714285717,0.012845778707896405,0.24301785714285717,0.012845778707896405,320.0,0.0,2879.0,28.55170747958868
film,clean,0.0,graph_tta_consistency,5,0.202,0.003999999999999992,0.07095837448005507,0.007471614204701879,1.6060866723343146,0.0010890327386403032,0.007108597524101845,0.003791238030694853,0.7986551567233927,0.0004402090585831183,0.41357746000867335,0.01858740234280589,35.0,0.0,0.4528800486668141,0.006890664198021851,0.4000000000000001,0.0,320.0,0.0,2879.0,28.55170747958868
film,clean,0.0,matcha_reliable,5,0.202,0.003999999999999992,0.07095837448005507,0.007471614204701879,1.6060859506504417,0.0010889086920628647,0.007124463263683084,0.003788392588811177,0.7986548544469466,0.0004401777271298056,0.2872473599854857,0.008639377344210187,35.0,0.0,0.5,0.0,0.5,0.0,320.0,0.0,2879.0,28.55170747958868
film,clean,0.0,reliable_entropy,5,0.202,0.003999999999999992,0.07095837448005507,0.007471614204701879,1.6060855884015666,0.0010891506745770302,0.007111898376286568,0.003788509305899434,0.798654715912616,0.0004402688044804053,0.2854748399928212,0.018671587807944385,35.0,0.0,0.4528802403806396,0.006890825049975079,0.4000000000000001,0.0,320.0,0.0,2879.0,28.55170747958868
film,clean,0.0,no_neighborhood_agreement,5,0.202,0.003999999999999992,0.07095837448005507,0.007471614204701879,1.6060862230362816,0.0010888660169607164,0.0071239311963408715,0.0037798913366290203,0.7986549611135089,0.00044016162142934933,0.18569088003132492,0.018961610393259866,35.0,0.0,0.4394374411624494,0.005480041066047802,0.4000000000000001,0.0,320.0,0.0,2879.0,28.55170747958868
film,clean,0.0,no_structural_stability,5,0.202,0.003999999999999992,0.07095837448005507,0.007471614204701879,1.6060855884039253,0.0010891506726916286,0.007111898494874957,0.0037885094227323116,0.7986547159135242,0.00044026880376507664,0.17647605997044594,0.01210762346609661,35.0,0.0,0.45287970448159653,0.006891476638317818,0.4000000000000001,0.0,320.0,0.0,2879.0,28.55170747958868
film,clean,0.0,no_calibration_loss,5,0.202,0.003999999999999992,0.07095837448005507,0.007471614204701879,1.6060855882217737,0.0010891508562838599,0.007111898932398436,0.0037885096024344546,0.7986547158404306,0.0004402688769031343,0.27916755999904125,0.009587682229679427,35.0,0.0,0.4528802404268152,0.006890825005088093,0.4000000000000001,0.0,320.0,0.0,2879.0,28.55170747958868
film,clean,0.0,no_anti_forgetting,5,0.202,0.003999999999999992,0.07095837448005507,0.007471614204701879,1.6060856479800543,0.0010890941262781412,0.007113758716617874,0.0037888484507293246,0.798654739264053,0.0004402467713421205,0.2835571400122717,0.009174965253624287,35.0,0.0,0.4528801649008397,0.006890882421251683,0.4000000000000001,0.0,320.0,0.0,2879.0,28.55170747958868
film,clean,0.0,full_method,5,0.202,0.003999999999999992,0.07095837448005507,0.007471614204701879,1.6060855884015666,0.0010891506745770302,0.007111898376286568,0.003788509305899434,0.798654715912616,0.0004402688044804053,0.3061010400298983,0.015337819351246302,35.0,0.0,0.4528802403806396,0.006890825049975079,0.4000000000000001,0.0,320.0,0.0,2879.0,28.55170747958868
film,feature_noise,0.1,source_only,5,0.202,0.003999999999999992,0.071016566878673,0.007450111376351902,1.6061307441185693,0.0012183904844915308,0.006905987107343986,0.0036666949891115937,0.7986728091069336,0.0004929024653433295,4.9800379201769825e-06,3.6000274121761323e-07,0.0,0.0,1.0,0.0,1.0,0.0,320.0,0.0,2879.0,28.55170747958868
film,feature_noise,0.1,entropy_all_nodes,5,0.202,0.003999999999999992,0.07095983532529215,0.007477622425050541,1.6061372075477653,0.001212911007108921,0.007106430744688563,0.0036903899957759717,0.7986753474010116,0.0004908061552516784,0.037137739988975224,0.0006882717389490084,35.0,0.0,1.0,0.0,1.0,0.0,320.0,0.0,2879.0,28.55170747958868
film,feature_noise,0.1,tent_entropy,5,0.202,0.003999999999999992,0.07095983532529215,0.007477622425050541,1.606137264410857,0.0012128634461700592,0.007108147469743115,0.0036906012173045497,0.7986753697549522,0.0004907879365350855,0.03012487997766584,0.0011609064632925779,35.0,0.0,1.0,0.0,1.0,0.0,320.0,0.0,2879.0,28.55170747958868
film,feature_noise,0.1,eata_filter,5,0.202,0.003999999999999992,0.07095983532529215,0.007477622425050541,1.6061362381573443,0.001213668230180074,0.007104876316622932,0.0036874234330157045,0.7986749530617171,0.0004911122867534455,0.26890436001122,0.008582782031195259,35.0,0.0,0.24280357142857145,0.012323576417350842,0.24280357142857145,0.012323576417350842,320.0,0.0,2879.0,28.55170747958868
film,feature_noise,0.1,graph_tta_consistency,5,0.202,0.003999999999999992,0.07095983532529215,0.007477622425050541,1.6061385955511915,0.001212279156270107,0.007119970846650908,0.0037031048968047746,0.7986759083481519,0.000490547030604436,0.4086641599889845,0.017059101362460822,35.0,0.0,0.4541241280039247,0.008300113117199276,0.4000000000000001,0.0,320.0,0.0,2879.0,28.55170747958868
film,feature_noise,0.1,matcha_reliable,5,0.202,0.003999999999999992,0.07095983532529215,0.007477622425050541,1.606137837902655,0.0012123975294574178,0.007136168058780257,0.0037012367442376187,0.7986755917894606,0.0004906180703995248,0.2870088200317696,0.008385606798166027,35.0,0.0,0.5,0.0,0.5,0.0,320.0,0.0,2879.0,28.55170747958868
