accuracy,backbone,brier,detector_trigger_step,detector_triggered,ece,intensity,macro_f1,method,nll,runtime_seconds,seed,shift
0.6545454545454545,graphsage,0.4468399425206704,,False,0.12197102190136447,0.5,0.6490043596088134,full_method,0.7679725747542137,0.2728809000691399,1,homophily_shift
0.8909090909090909,graphsage,0.18172591650426478,,,0.1028844106837042,0.0,0.8920298656848913,source_only,0.3461827923345497,1.379998866468668e-05,2,clean
0.9030303030303031,graphsage,0.16595606418082942,,,0.08831515507531448,0.0,0.9037861390802567,entropy_all_nodes,0.3068649701580731,0.03808510000817478,2,clean
0.9030303030303031,graphsage,0.16453124408056574,,False,0.08955163949483565,0.0,0.9039104764230363,full_method,0.3042930619482725,0.2746517000487074,2,clean
0.8666666666666667,graphsage,0.23159886123145546,,,0.09838250935228052,0.45,0.867521927940394,source_only,0.424534755005853,1.3399985618889332e-05,2,feature_noise
0.8666666666666667,graphsage,0.21941915284720032,,,0.06331281628064023,0.45,0.867521927940394,entropy_all_nodes,0.39749477852018406,0.04116879997309297,2,feature_noise
0.8666666666666667,graphsage,0.2193782456384407,,False,0.0728217720272481,0.45,0.8670619885573156,full_method,0.39500679436211006,0.2727786999894306,2,feature_noise
0.8727272727272727,graphsage,0.19630416895359193,,,0.07865298333505824,0.35,0.8730772629059335,source_only,0.3680405795516991,1.2500095181167126e-05,2,edge_drop
0.8787878787878788,graphsage,0.18267874712835175,,,0.059108596053768614,0.35,0.8790439498146392,entropy_all_nodes,0.33404084773987086,0.038938599987886846,2,edge_drop
0.8787878787878788,graphsage,0.18287292308616115,,False,0.05778978250102739,0.35,0.8790439498146392,full_method,0.3327271957758138,0.27460439992137253,2,edge_drop
0.8363636363636363,graphsage,0.2290681605863195,,,0.11170694125568383,0.35,0.8384484672723566,source_only,0.4315146050519114,1.079996582120657e-05,2,edge_add
0.8363636363636363,graphsage,0.21616358416144416,,,0.08326304294762626,0.35,0.8384484672723566,entropy_all_nodes,0.39991705582714787,0.03987340000458062,2,edge_add
0.8545454545454545,graphsage,0.21642187976570607,,False,0.07916842187758424,0.35,0.8554355664609062,full_method,0.39949181485543106,0.2781069999327883,2,edge_add
0.7878787878787878,graphsage,0.2962286423304306,,,0.07211951350711963,0.25,0.788179229488296,source_only,0.5331122111697113,1.1300086043775082e-05,2,homophily_shift
0.793939393939394,graphsage,0.28950459208101315,,,0.07997515007970477,0.25,0.7944549796319708,entropy_all_nodes,0.5152332020850472,0.040586199960671365,2,homophily_shift
0.8,graphsage,0.28868906803952654,,False,0.09508547982932315,0.25,0.8003014227152159,full_method,0.5129768748536707,0.2784041999839246,2,homophily_shift
0.6848484848484848,graphsage,0.4401621304264679,,,0.08377294363714385,0.5,0.6863542254846603,source_only,0.7784017754227089,1.0299962013959885e-05,2,homophily_shift
0.6666666666666666,graphsage,0.43849890148414006,,,0.08694501106435559,0.5,0.6677380781556416,entropy_all_nodes,0.7857220341529911,0.04275140003301203,2,homophily_shift
0.6606060606060606,graphsage,0.4485341041145666,,False,0.1158868783575106,0.5,0.6621468152478384,full_method,0.8068125340272129,0.2837653000606224,2,homophily_shift
0.896969696969697,appnp,0.1684606349039508,,,0.13633432531102718,0.0,0.8964510332434861,source_only,0.33548387557293236,1.2399978004395962e-05,0,clean
0.9030303030303031,appnp,0.16309567876611125,,,0.11309685438730037,0.0,0.9023905003115641,entropy_all_nodes,0.31948110823397147,0.06104060006327927,0,clean
0.896969696969697,appnp,0.18336484879709275,,False,0.08968141109603375,0.0,0.8956473287446739,full_method,0.3446840393973096,0.3233271000208333,0,clean
